max x,max y,max z,min x,min y,min z,mean x,mean y,mean z,std x,std y,std z,max diff x,max diff y,max diff z,max E,min E,mean E,std E,class,hand
0.015625,1.984375,0.796875,-0.859375,0.5,-0.59375,-0.3453125,0.9638671875,-0.12685546875,0.1769954461891552,0.3128103190954641,0.2080090725954318,0.390625,0.71875,0.890625,2.1800094968256447,0.603537747369624,1.0601660652763978,0.33539774665362726,walking,leftHand
0.0625,1.984375,0.515625,-1.15625,0.15625,-0.640625,-0.37451171875,0.92275390625,-0.14736328125,0.21692028658131043,0.3458041774920684,0.1604163655536309,0.609375,1.1875,0.6875,2.164725191854615,0.36073113689422487,1.0377306590416842,0.3585166687019953,walking,leftHand
0.078125,1.984375,0.6875,-1.234375,0.46875,-0.515625,-0.36650390625,0.9306640625,-0.14052734375,0.20577124605732666,0.30295306661501653,0.2021778601159005,0.96875,0.84375,0.765625,2.2509763506643066,0.47752208718550393,1.0423164592299288,0.3291912070752648,walking,leftHand
0.125,1.984375,0.828125,-1.453125,0.359375,-0.46875,-0.43583984375,0.9033203125,-0.13994140625,0.25917706271435287,0.3563573378204175,0.18212745474634265,0.703125,0.84375,0.84375,2.3899100238031976,0.40534755534602646,1.0476106067052104,0.39359967071398055,walking,leftHand
0.046875,1.984375,0.4375,-0.921875,0.34375,-0.453125,-0.39736328125,0.92314453125,-0.17197265625,0.18653629003329578,0.29854849344398304,0.15421728962663928,0.5,0.828125,0.4375,2.0952070489870445,0.4077496359593715,1.043579976892351,0.3130625428760672,walking,leftHand
0.09375,1.984375,0.578125,-0.96875,0.421875,-0.4375,-0.34423828125,0.96083984375,-0.1109375,0.2004075749762877,0.36575086896272435,0.15430391859072415,0.625,1.0,0.703125,2.2787336292609983,0.4579484653047764,1.0475065480893,0.39271483733884816,walking,leftHand
-0.046875,1.828125,0.640625,-1.0625,0.453125,-0.375,-0.33359375,0.94150390625,-0.13828125,0.18621975135313962,0.33195737998565544,0.1627122766858012,0.6875,0.828125,0.890625,2.0274604072891287,0.5585800916162337,1.0319565625089315,0.35063946002232554,walking,leftHand
-0.046875,1.984375,0.640625,-0.90625,0.421875,-0.328125,-0.3365234375,0.95087890625,-0.11865234375,0.18334199460717385,0.37382237325979084,0.16492521632405147,0.5,0.875,0.671875,2.24945739985224,0.4987778031097615,1.0409881747273064,0.38479923597182614,walking,leftHand
0.015625,1.984375,0.625,-0.921875,0.453125,-0.390625,-0.34072265625,0.948046875,-0.1060546875,0.17554330178132663,0.3248803053505066,0.16661187956872622,0.578125,0.78125,0.640625,2.1390276887233135,0.5757976803965087,1.0358574447604731,0.34199293815223103,walking,leftHand
-0.015625,1.984375,0.765625,-1.0,0.46875,-0.328125,-0.33935546875,0.95751953125,-0.1197265625,0.20599740848097953,0.33281165512689137,0.14570223252778583,0.53125,0.78125,0.96875,2.1415942148899263,0.5353700530941192,1.045057867524184,0.3582371764867002,walking,leftHand
0.078125,1.984375,0.890625,-1.015625,0.390625,-0.5625,-0.34208984375,0.94150390625,-0.1228515625,0.2203975249852628,0.42888046665938545,0.19960197332936663,0.515625,0.984375,1.078125,2.220015044290241,0.436102679279777,1.04022321363958,0.4565503629048895,walking,leftHand
0.140625,1.984375,0.640625,-1.0625,0.390625,-0.5,-0.3193359375,0.95576171875,-0.11796875,0.1809631579674945,0.33931811906684073,0.19736869689928865,0.671875,0.84375,0.671875,2.2254520257129786,0.4509646778019316,1.04412904669331,0.35443380162788135,walking,leftHand
0.09375,1.984375,0.796875,-1.015625,0.359375,-0.453125,-0.336328125,0.93857421875,-0.11796875,0.19451744626266898,0.3627923293467991,0.17387610802924075,0.453125,0.84375,0.796875,2.1634278175790844,0.4244711783501914,1.0302358393194484,0.38199617881831244,walking,leftHand
0.046875,1.984375,0.765625,-1.0,0.421875,-0.484375,-0.32392578125,0.9548828125,-0.14453125,0.2130441397524851,0.4017461224113348,0.17908940487116184,0.84375,1.0625,1.09375,2.1415942148899263,0.4903860883273505,1.0495554250855346,0.41774437944074355,walking,leftHand
0.09375,1.984375,0.703125,-1.0,0.4375,-0.5,-0.33466796875,0.9599609375,-0.120703125,0.21880945869680243,0.40083047318852516,0.20142803794731515,0.6875,0.84375,0.859375,2.2291788356365667,0.4747017978426035,1.0550690440001382,0.4285240254630256,walking,leftHand
-0.03125,1.984375,0.890625,-1.03125,0.46875,-0.421875,-0.31767578125,0.9421875,-0.14833984375,0.203179584730148,0.3688311058336906,0.18354379777595173,0.6875,0.953125,1.203125,2.187667404308754,0.5618485811364126,1.0340308565575842,0.3899465487975196,walking,leftHand
0.03125,1.984375,0.6875,-1.28125,0.390625,-0.375,-0.35,0.966796875,-0.10673828125,0.23917195335247868,0.4399769491152368,0.2004137042940993,0.4375,1.015625,0.84375,2.1824159670248475,0.4391709163298499,1.0678455765452315,0.46775281978531036,walking,leftHand
0.0625,1.984375,0.796875,-2.0,0.0625,-0.46875,-0.49423828125,0.875,-0.08154296875,0.3892393737206159,0.4344005212854627,0.26170087370306705,0.71875,1.0625,1.078125,2.414858788573361,0.32211762700137975,1.0856358727085824,0.49560033728163627,walking,leftHand
0.0625,1.984375,0.828125,-1.34375,0.375,-0.34375,-0.380859375,0.90625,-0.1373046875,0.28833850881606776,0.4287972302405294,0.187322927229796,0.875,1.03125,0.984375,2.3990354507072214,0.44469529596117835,1.0267000760623284,0.4824365790197444,walking,leftHand
0.234375,1.984375,0.953125,-1.296875,0.328125,-0.703125,-0.309375,0.97109375,-0.12451171875,0.2649379525675622,0.44070381838878225,0.24280516233130575,0.9375,0.9375,1.53125,2.4483931273898807,0.363763960213213,1.067134006327615,0.4881585721953643,walking,leftHand
0.078125,1.984375,0.71875,-1.296875,0.203125,-1.28125,-0.3693359375,0.9162109375,-0.2095703125,0.23892971774379207,0.37745481689165533,0.21616841659510544,0.875,0.90625,0.953125,2.1882811105408737,0.3255104164999947,1.0544466680786926,0.39194722767565837,walking,leftHand
-0.015625,1.9375,0.546875,-1.328125,0.5,-0.546875,-0.29423828125,0.95400390625,-0.1484375,0.21015970678956608,0.35562434230849493,0.1786344158342402,0.78125,0.78125,0.890625,2.083990781679468,0.5676844413932797,1.0392117006302908,0.37541084447027817,walking,leftHand
-0.015625,1.9375,0.640625,-1.09375,0.4375,-0.625,-0.330859375,0.96689453125,-0.1427734375,0.209635401407281,0.3754557465263005,0.19666483475763438,0.59375,0.78125,0.84375,2.057878344618554,0.5631506653418781,1.0642700791975481,0.3939926835100326,walking,leftHand
0.03125,1.984375,0.78125,-1.0625,0.4375,-0.609375,-0.33134765625,0.9634765625,-0.1248046875,0.226061932621303,0.3972410916599686,0.21881307701878797,0.546875,0.859375,1.03125,2.249837233696029,0.5134898976610932,1.0619834838487168,0.42680547233596267,walking,leftHand
0.0625,1.984375,0.546875,-0.890625,0.4375,-0.484375,-0.31904296875,0.9478515625,-0.12939453125,0.19466359874378036,0.3507886420916435,0.1589214616230342,0.53125,0.90625,0.640625,2.0846935663605333,0.5238454566950066,1.0327594497940469,0.3691236832652837,walking,leftHand
0.09375,1.984375,0.484375,-0.9375,0.453125,-0.625,-0.321875,0.96337890625,-0.1455078125,0.20310005289474709,0.38148725281574375,0.16019189902754974,0.515625,0.890625,0.875,2.203734401532998,0.5620658046439047,1.0502405558130008,0.40248980907229054,walking,leftHand
0.328125,1.8125,0.609375,-1.25,0.375,-0.75,-0.38212890625,0.90751953125,-0.17353515625,0.24608051043177354,0.34474899450361984,0.18103873839024456,0.625,0.859375,0.71875,2.157891132709201,0.40745015032516557,1.0324088720631,0.3816112056923783,walking,leftHand
0.09375,1.984375,0.84375,-1.15625,0.390625,-0.546875,-0.3708984375,0.9466796875,-0.1521484375,0.2606945500489341,0.41401989849966797,0.22071700635020702,0.703125,1.078125,1.140625,2.339005614705745,0.4352621336620037,1.0678136591727745,0.4519484318481343,walking,leftHand
-0.03125,1.984375,1.015625,-1.015625,0.359375,-0.5,-0.36533203125,0.93447265625,-0.1244140625,0.20385219880039002,0.414405829073128,0.23521460919683262,0.484375,1.015625,1.015625,2.323768995350011,0.421875,1.04568557542341,0.44372597442251094,walking,leftHand
0.03125,1.984375,1.171875,-1.0625,0.375,-0.515625,-0.37783203125,0.94619140625,-0.134765625,0.2519630565939055,0.42858141612993544,0.24084524195411045,0.625,1.0,1.234375,2.499902341842577,0.48538201771903333,1.0685901212792792,0.46791780569501434,walking,leftHand
0.0,1.984375,0.703125,-1.09375,0.46875,-0.46875,-0.3447265625,0.959765625,-0.13642578125,0.2079006476231722,0.36714432119333207,0.18448441311547684,0.625,1.078125,0.96875,2.128386547804463,0.5583615120376761,1.0582146160132913,0.38787546831652037,walking,leftHand
0.015625,1.984375,0.546875,-1.078125,0.421875,-0.5,-0.35498046875,0.93212890625,-0.1421875,0.21929102481999305,0.3434955053987492,0.18048322410238,0.578125,0.875,0.921875,2.158796051188023,0.4982880849719367,1.0363349488085085,0.37334176850651823,walking,leftHand
0.015625,1.875,0.671875,-1.03125,0.421875,-0.421875,-0.33974609375,0.95341796875,-0.1142578125,0.2091271742368728,0.3500111950834447,0.18272372007714968,0.5625,0.75,1.03125,1.9790775747491558,0.5168073565169133,1.049106177201197,0.36891353698732066,walking,leftHand
0.0,1.984375,0.359375,-0.78125,0.484375,-0.375,-0.31494140625,0.94921875,-0.1203125,0.1739356785356705,0.29735303700542925,0.13614568521330836,0.453125,0.921875,0.53125,2.135715172225688,0.5280232890223688,1.0258726626677421,0.3150166185137541,walking,leftHand
-0.03125,1.984375,0.359375,-1.03125,0.4375,-0.5,-0.33349609375,0.94404296875,-0.14521484375,0.1741253735666004,0.2829616410400769,0.16466712370625902,0.609375,0.953125,0.65625,2.0805906425520133,0.4772663859156645,1.0349389155951738,0.29938027754038155,walking,leftHand
0.1875,1.828125,0.21875,-0.78125,0.5,-0.578125,-0.31015625,0.94482421875,-0.15791015625,0.1724342317200037,0.25522089885516064,0.1367622979274968,0.40625,0.875,0.46875,1.9004779415320767,0.5770682910193559,1.0280026824893809,0.2652183789845772,walking,leftHand
0.046875,1.984375,0.84375,-1.15625,0.390625,-0.484375,-0.3447265625,0.94482421875,-0.1509765625,0.22393676421841152,0.3939107948354651,0.17857326893916323,0.625,1.171875,0.984375,2.2245742219018,0.5115845482420281,1.0469782226425433,0.4182972621147354,walking,leftHand
0.046875,1.984375,1.109375,-1.0625,0.46875,-0.515625,-0.3044921875,0.955859375,-0.133984375,0.21068339064634722,0.3932500241771513,0.2329163862705189,0.765625,1.21875,1.28125,2.2632530687320407,0.59375,1.051654576595712,0.41367467839582894,walking,leftHand
0.203125,1.984375,0.8125,-1.015625,0.359375,-0.46875,-0.3001953125,0.9673828125,-0.106640625,0.1688819538179655,0.3516520784723544,0.18439140543685326,0.5625,0.875,1.21875,2.2028479435721384,0.4833658843205631,1.044943776216707,0.36228251941664896,walking,leftHand
0.109375,1.984375,0.375,-0.625,0.5,-0.359375,-0.2583984375,0.97724609375,-0.105859375,0.13077378205517695,0.3146781738067276,0.1450903764040835,0.515625,0.84375,0.453125,2.0364117108900155,0.5939555565233816,1.0366860408347416,0.30851390073997326,walking,leftHand
0.1875,1.984375,0.234375,-0.6875,0.46875,-0.34375,-0.26416015625,0.98583984375,-0.112109375,0.14840565566854047,0.32964838453072626,0.11075679819808441,0.5625,1.03125,0.34375,2.042158210386747,0.598867746773025,1.0470334765324372,0.31724611406854997,walking,leftHand
0.109375,1.984375,0.625,-0.796875,0.46875,-0.34375,-0.2828125,0.97060546875,-0.11689453125,0.14039223398467432,0.3533638636797105,0.13458225792564113,0.703125,0.96875,0.734375,2.028242966522995,0.5814935645602624,1.0392273567217063,0.3437130584298258,walking,leftHand
0.03125,1.984375,0.78125,-0.9375,0.453125,-0.515625,-0.297265625,0.958203125,-0.11953125,0.18356850112411133,0.3752805799781364,0.17217580167488672,0.71875,0.984375,0.9375,2.145466696024434,0.5618485811364126,1.0393088157674568,0.38006459816817856,walking,leftHand
0.046875,1.984375,0.484375,-0.8125,0.515625,-0.359375,-0.2748046875,0.98955078125,-0.1009765625,0.1482047009707818,0.33335354821669816,0.15518393693335159,0.640625,0.8125,0.515625,2.0552072774114536,0.6333427562347264,1.0539188069247507,0.3332609755469151,walking,leftHand
0.203125,1.90625,0.734375,-1.046875,0.515625,-0.625,-0.2873046875,0.9662109375,-0.11875,0.1655449505067023,0.3049192922742055,0.16823347164789887,0.59375,0.765625,1.234375,2.0471135357192574,0.6212779797522201,1.0399626504598471,0.3115244601833766,walking,leftHand
0.015625,1.984375,0.65625,-0.859375,0.40625,-0.390625,-0.291796875,0.96904296875,-0.12509765625,0.1589734157780326,0.3310737703303031,0.16172120080823027,0.65625,0.671875,0.78125,2.082584500836641,0.5070306481121235,1.0455134176516847,0.3277834350622976,walking,leftHand
0.0625,1.984375,0.578125,-0.703125,0.421875,-0.296875,-0.28515625,0.969921875,-0.11015625,0.15383351518145114,0.3465063785153286,0.15258878807715642,0.609375,1.375,0.546875,2.107348563657659,0.5522061577210091,1.0419906629711133,0.33932719959964047,walking,leftHand
0.46875,1.984375,1.03125,-1.390625,-1.359375,-0.328125,-0.32626953125,0.38212890625,0.09521484375,0.36822100835754623,0.8801787008805989,0.2941173272619791,0.71875,1.265625,0.5,2.026255879849581,0.5653141410976732,1.0729503864226457,0.3186352380256513,walking,leftHand
0.078125,1.984375,0.734375,-1.890625,-1.453125,-1.078125,-0.33564453125,0.5572265625,-0.0375,0.2864161911986711,0.8130778656456523,0.23292067128452823,0.953125,1.40625,0.84375,2.179561488293001,0.410137648387709,1.0437690068182313,0.3582058102151803,walking,leftHand
0.078125,1.984375,0.359375,-1.25,0.3125,-0.34375,-0.309375,0.9587890625,-0.0775390625,0.21031000160888583,0.3951700501695471,0.11739711991044126,0.796875,1.09375,0.671875,2.1764228463811897,0.47238176430721796,1.0386423560160567,0.39500898186632577,walking,leftHand
0.609375,1.984375,1.484375,-1.828125,-0.921875,-0.734375,-0.506640625,0.2427734375,0.295703125,0.45295231609785586,0.6401223952139634,0.5121621439199713,0.984375,0.953125,1.171875,2.0541378780098962,0.4310348195041788,1.0770705754782928,0.33978582704984334,walking,leftHand
0.328125,1.953125,0.4375,-0.765625,0.40625,-0.25,-0.17275390625,1.04140625,-0.01640625,0.1643651920465541,0.29888891963645375,0.10956155473855578,0.359375,0.640625,0.28125,1.984436514794565,0.4253330496505062,1.0731435151931332,0.3018685180660466,walking,leftHand
-0.03125,1.984375,0.484375,-0.5625,0.453125,-0.109375,-0.185546875,1.0115234375,0.09658203125,0.10319540311685246,0.263786107839983,0.10667966955331888,0.21875,0.71875,0.15625,2.0334723419867307,0.47624220794150535,1.041958048669899,0.26972931944085093,walking,leftHand
-0.03125,1.53125,0.328125,-0.4375,0.6875,-0.125,-0.1953125,1.002734375,0.08896484375,0.09176354586139641,0.18261749295265034,0.09606351509887368,0.15625,0.375,0.140625,1.5647639847993051,0.6919246820463916,1.033507352206671,0.18518637217213213,walking,leftHand
-0.015625,1.84375,0.21875,-0.40625,0.5625,-0.140625,-0.1896484375,1.025390625,0.0525390625,0.08865698707719619,0.20169314211216655,0.09062682137347763,0.140625,0.453125,0.15625,1.8888162835821276,0.5856770254372285,1.0512748688897555,0.20404134175421246,walking,leftHand
0.15625,1.515625,0.578125,-0.390625,0.734375,-0.09375,-0.15078125,1.004296875,0.06474609375,0.09448740390578707,0.13267456072096115,0.08561477917453483,0.28125,0.3125,0.28125,1.5260594424448217,0.7386841658483009,1.0251090506371527,0.13584808958692668,walking,leftHand
-0.046875,1.609375,0.1875,-0.390625,0.75,-0.109375,-0.17880859375,1.0068359375,0.0134765625,0.06525819534830044,0.16954708800971696,0.06667205980666858,0.15625,0.375,0.140625,1.6300252825876658,0.773871406064987,1.0267019576874779,0.17074538523441776,walking,leftHand
-0.015625,1.484375,0.1875,-0.3125,0.71875,-0.109375,-0.167578125,1.006640625,0.03046875,0.07118227327016749,0.17364414321501706,0.07702248788462437,0.15625,0.265625,0.171875,1.4880710563511408,0.7229834563287046,1.0259603192881204,0.1755810166284617,walking,leftHand
-0.015625,1.53125,0.15625,-0.359375,0.6875,-0.140625,-0.1861328125,1.030078125,-0.0005859375,0.08790735667958795,0.21078949646966275,0.07908971001494217,0.21875,0.390625,0.140625,1.5314094304757302,0.6968469725305549,1.0537857686607175,0.20872121609488734,walking,leftHand
-0.03125,1.6875,0.265625,-0.3125,0.578125,-0.1875,-0.18671875,1.02802734375,-0.00625,0.07848384568189092,0.2108444637812625,0.091867231627253,0.203125,0.453125,0.109375,1.6889461396089576,0.5923091069070271,1.052098064941503,0.20926570325784788,walking,leftHand
-0.03125,1.453125,0.21875,-0.390625,0.765625,-0.25,-0.1951171875,1.014453125,0.0125,0.07893618761576045,0.16590224289064875,0.08055002059348008,0.171875,0.328125,0.203125,1.4548041373755438,0.7814062343781242,1.0393981069814282,0.16478672849676,walking,leftHand
-0.03125,1.390625,0.234375,-0.34375,0.734375,-0.078125,-0.18798828125,1.0107421875,0.053515625,0.07213519937159335,0.18402161645796147,0.08306049330668014,0.125,0.25,0.140625,1.395969365262003,0.7418173419043262,1.035144179922129,0.18485829264805706,walking,leftHand
0.015625,1.515625,0.25,-0.375,0.765625,-0.09375,-0.1703125,1.02109375,0.0474609375,0.09021438368455943,0.1580303446151478,0.07490181884371501,0.140625,0.34375,0.140625,1.5214129175292945,0.788404738221429,1.0424985710988675,0.16040375292805126,walking,leftHand
0.015625,1.75,0.34375,-0.4375,0.65625,-0.453125,-0.17421875,1.011328125,0.0326171875,0.08578236068148305,0.20843366785959913,0.1190788476227394,0.171875,1.09375,0.28125,1.7730760920290476,0.6910420121092494,1.0362689108095255,0.212618796236738,walking,leftHand
0.015625,1.59375,0.21875,-0.46875,0.65625,-0.1875,-0.18466796875,1.041015625,0.03701171875,0.1057980333903979,0.22624968238537066,0.09659948068803022,0.15625,0.4375,0.203125,1.6364530288477577,0.6774838558962125,1.0670519995804175,0.2284232637396611,walking,leftHand
-0.015625,1.53125,0.234375,-0.421875,0.625,-0.140625,-0.18779296875,1.0046875,-0.0001953125,0.08667753966198143,0.20553944211306724,0.08062980482428542,0.15625,0.359375,0.109375,1.543398872011056,0.6288941186718159,1.0289401039269896,0.20522597974629778,walking,leftHand
0.0,1.546875,0.28125,-0.40625,0.625,-0.1875,-0.18359375,1.02998046875,0.05341796875,0.09940986443909247,0.19442287072902398,0.10131420536577479,0.125,0.359375,0.203125,1.5955106696211718,0.654946622347959,1.056754302408144,0.19625481358035896,walking,leftHand
0.171875,1.640625,0.28125,-0.46875,0.515625,-0.3125,-0.165234375,1.05205078125,0.0228515625,0.15005966695229375,0.26923201775094924,0.11705656338096598,0.171875,0.53125,0.28125,1.669902457854949,0.5158616881005993,1.0824831325921473,0.2670920807810194,walking,leftHand
0.03125,1.53125,0.421875,-0.578125,0.734375,-0.25,-0.2041015625,1.05537109375,0.017578125,0.14607902182932506,0.20110683187456962,0.1297347914266839,0.171875,0.453125,0.203125,1.6427813210375872,0.7464106820310117,1.090759294667365,0.21075858435564246,walking,leftHand
0.078125,1.65625,0.21875,-0.765625,0.640625,-0.171875,-0.1705078125,1.0390625,0.031640625,0.13549662952674976,0.2121143721649498,0.08973227206836076,0.234375,0.390625,0.171875,1.7826200871189577,0.6453711383769807,1.0647710584841361,0.21734814795697094,walking,leftHand
-0.015625,1.546875,0.1875,-0.53125,0.6875,-0.21875,-0.19541015625,1.041796875,-0.0025390625,0.1073987119466785,0.22687184070517177,0.0920456899502836,0.140625,0.34375,0.1875,1.5703708011565294,0.6931585316505886,1.0692804380120866,0.2269904568779782,walking,leftHand
0.0,1.53125,0.25,-0.640625,0.5,-0.140625,-0.21552734375,1.0119140625,0.03955078125,0.12059984517252004,0.24005171628474964,0.08854320212898185,0.21875,0.4375,0.15625,1.5404696929832797,0.6267553475041119,1.0476288433893268,0.23304204889963012,walking,leftHand
0.09375,1.734375,0.34375,-0.5,0.578125,-0.28125,-0.18603515625,1.05146484375,0.01640625,0.12360161293804942,0.26187053015198625,0.1200856898912883,0.15625,0.5625,0.296875,1.7752090545904726,0.582332661049507,1.080849457849999,0.2651799522735232,walking,leftHand
0.078125,1.578125,0.1875,-0.53125,0.703125,-0.171875,-0.17578125,1.0697265625,0.01123046875,0.15428202487550374,0.22406152209048633,0.08569231165801643,0.1875,0.40625,0.140625,1.611951820581186,0.7081418246015413,1.0967834457607468,0.2314785042209736,walking,leftHand
0.0,1.5,0.1875,-0.46875,0.703125,-0.25,-0.15283203125,1.02744140625,-0.00224609375,0.10841860430393327,0.20838059758918628,0.09264361028323494,0.171875,0.390625,0.21875,1.5464803789573278,0.7292038680986271,1.0481613637230072,0.20974421059104217,walking,leftHand
0.015625,1.609375,0.203125,-0.359375,0.6875,-0.171875,-0.13955078125,1.0173828125,0.02158203125,0.07891934758427713,0.22014930016850298,0.08907830591499005,0.140625,0.375,0.171875,1.6248497526694583,0.7045125198497185,1.034039333203828,0.21979553857661246,walking,leftHand
0.015625,1.421875,0.21875,-0.28125,0.640625,-0.203125,-0.14111328125,1.01806640625,-0.01962890625,0.06676260804311905,0.2250233849316372,0.08690355162002038,0.140625,0.3125,0.15625,1.4304344018951027,0.6575507941406504,1.0340184842928521,0.2238973247020543,walking,leftHand
0.046875,1.59375,0.171875,-0.453125,0.71875,-0.234375,-0.14560546875,1.052734375,-0.0296875,0.12039946821770409,0.20978330424178332,0.08369859024758998,0.140625,0.40625,0.203125,1.6306991407062186,0.7248383440464501,1.073048437841765,0.21042058985017853,walking,leftHand
0.015625,1.625,0.09375,-0.796875,0.4375,-0.25,-0.23173828125,0.98251953125,-0.0306640625,0.19320479783540187,0.2419623044812419,0.07336914932732244,0.1875,0.46875,0.203125,1.649455402549581,0.6654856074702142,1.0366662387368577,0.21499669555173254,walking,leftHand
-0.015625,1.625,0.625,-1.03125,0.28125,-0.703125,-0.22392578125,0.98759765625,-0.0298828125,0.15103036726128172,0.2843561923326094,0.15833308280816408,0.921875,0.4375,0.84375,1.6298754985044104,0.47547262670946683,1.0398866955074915,0.2709478314310339,walking,leftHand
0.125,1.640625,0.25,-0.5,0.5625,-0.265625,-0.19482421875,1.03095703125,-0.05185546875,0.11537908729385568,0.2738224316337444,0.07872942047521876,0.3125,0.5,0.21875,1.664264218994388,0.5982559287211452,1.0598925930191379,0.2729653204869913,walking,leftHand
0.046875,1.59375,0.25,-0.34375,0.640625,-0.265625,-0.14072265625,1.02255859375,-0.01728515625,0.07534350538324158,0.2204125031953358,0.10178482974785259,0.140625,0.390625,0.234375,1.6030671285850757,0.6588490200721254,1.0408029452990895,0.2167142879469121,walking,leftHand
0.0625,1.640625,0.1875,-0.375,0.625,-0.296875,-0.17197265625,1.0275390625,-0.01826171875,0.09497846978787283,0.25584921956116846,0.09016368086358324,0.15625,0.453125,0.203125,1.6439698046953295,0.6588490200721254,1.0511916479703869,0.2514534227249955,walking,leftHand
0.0,1.515625,0.171875,-0.296875,0.578125,-0.203125,-0.1623046875,0.99814453125,-0.00498046875,0.05981320780996522,0.22966220817490324,0.07517773822392122,0.140625,0.421875,0.140625,1.5239782694070805,0.5951874048356535,1.0164517746616968,0.2267020674367309,walking,leftHand
0.078125,1.46875,0.21875,-0.359375,0.625,-0.203125,-0.1587890625,0.98369140625,-0.0228515625,0.06381015503748616,0.22494694732759485,0.07395281406569368,0.171875,0.390625,0.15625,1.475466689940847,0.6381430580206918,1.0016297450929,0.2240592771669287,walking,leftHand
-0.046875,1.453125,0.140625,-0.375,0.671875,-0.171875,-0.1728515625,1.001171875,-0.01298828125,0.06105059504031018,0.20710785895698233,0.06680399348080396,0.140625,0.421875,0.171875,1.4673364208234594,0.6866116419599947,1.0202764354600702,0.2060513900576814,walking,leftHand
0.0,1.578125,0.1875,-0.34375,0.640625,-0.21875,-0.161328125,1.0185546875,-0.00869140625,0.08056431611484988,0.22887739591310594,0.07374196460046213,0.234375,0.390625,0.1875,1.584455126179028,0.6453711383769807,1.0372555302849664,0.22779956120500192,walking,leftHand
0.046875,1.4375,0.109375,-0.421875,0.65625,-0.203125,-0.18037109375,1.02412109375,-0.02021484375,0.09586911325014179,0.22080297083689784,0.0574993611050693,0.15625,0.375,0.109375,1.450434336888437,0.6608839369548938,1.0459819460204327,0.2210469112539962,walking,leftHand
-0.015625,1.5625,0.140625,-0.34375,0.671875,-0.21875,-0.167578125,0.9951171875,-0.03125,0.06825305495443562,0.19396597553030723,0.07326679192336823,0.140625,0.34375,0.140625,1.5852253635130242,0.6866116419599947,1.0145630697191605,0.19381759883722757,walking,leftHand
0.078125,1.484375,0.140625,-0.34375,0.65625,-0.296875,-0.16171875,1.01171875,-0.03525390625,0.07756679511493636,0.21900956074231295,0.07202495967107575,0.15625,0.453125,0.140625,1.496578128181085,0.6727828169253433,1.0311486265721128,0.21632194166438015,walking,leftHand
-0.015625,1.515625,0.171875,-0.375,0.671875,-0.203125,-0.18349609375,0.99873046875,-0.01513671875,0.07316711135164908,0.20563781862840935,0.07123557422769422,0.234375,0.4375,0.140625,1.538804705566954,0.6835825891946049,1.0208154522387536,0.20480683027161684,walking,leftHand
-0.03125,1.453125,0.15625,-0.390625,0.671875,-0.234375,-0.1861328125,1.00615234375,-0.023828125,0.0728335281030616,0.20705259490803662,0.07590092892834405,0.125,0.40625,0.171875,1.4772030687248114,0.689981317681863,1.0287469989473377,0.20761527673430782,walking,leftHand
-0.046875,1.421875,0.15625,-0.34375,0.671875,-0.1875,-0.18193359375,0.9982421875,-0.0052734375,0.058367372573948556,0.2013673310691541,0.06843139035722194,0.15625,0.421875,0.140625,1.4413162658226681,0.6936866525132223,1.0190921938882536,0.19911912753486186,walking,leftHand
-0.015625,1.40625,0.125,-0.375,0.65625,-0.21875,-0.18134765625,0.997265625,-0.01474609375,0.0752945782936307,0.19421408901582923,0.07410545857187842,0.328125,0.390625,0.15625,1.4363106492851747,0.671147862341079,1.0191920084386725,0.19416727872566591,walking,leftHand
-0.03125,1.515625,0.21875,-0.421875,0.671875,-0.21875,-0.1919921875,1.00537109375,0.00439453125,0.07241066075366413,0.2026296184382981,0.08214260607790246,0.15625,0.4375,0.171875,1.5418162230385954,0.6864338323902749,1.0292193146688553,0.20331062458914304,walking,leftHand
-0.015625,1.46875,0.109375,-0.390625,0.71875,-0.1875,-0.18935546875,1.00048828125,-0.02451171875,0.07954433732952952,0.1717402440840965,0.07069899181992882,0.125,0.40625,0.109375,1.4925760292611563,0.7255116728902438,1.024028621716885,0.17189651400608574,walking,leftHand
0.0,1.625,0.28125,-0.4375,0.640625,-0.265625,-0.19150390625,1.02333984375,-0.0048828125,0.09006186991787571,0.221726969695579,0.11232116261264591,0.1875,0.421875,0.125,1.6765413850021718,0.6436665601264369,1.0499737145392591,0.22638630737813153,walking,leftHand
0.03125,1.5,0.140625,-0.5,0.65625,-0.203125,-0.16376953125,1.02001953125,-0.02802734375,0.09914650072448836,0.21708833645060735,0.06970324517797011,0.1875,0.40625,0.15625,1.511673327805978,0.6564359855500002,1.0403929785930175,0.21760931566810285,walking,leftHand
0.0625,1.515625,0.203125,-0.34375,0.65625,-0.359375,-0.15029296875,1.0103515625,-0.0037109375,0.08494905526458153,0.21719946533372025,0.10135989861027572,0.15625,0.4375,0.1875,1.5343559061948437,0.6660356714358473,1.0297527767784547,0.21812895323198422,walking,leftHand
-0.046875,1.46875,0.21875,-0.40625,0.65625,-0.171875,-0.183984375,0.99111328125,0.0244140625,0.06622057722991789,0.19906379336283686,0.08505410919675743,0.171875,0.421875,0.125,1.4880710563511408,0.7019086701630063,1.0145863755378,0.1962972811660557,walking,leftHand
